Price($),Brand,Model,Year,Title_Status,Mileage,Color,Vin,Lot,State,Country,Time_Left_Hours,Time_Left_Days
20000,Ford,Doors,2015,Clean Vehicle,63445,Gray,  1Ftew1Cp9Fkd25357,167783942,California, USA,21.0,0.88
25300,Ford,Edge,2019,Clean Vehicle,26422,Black,  2Fmpk4K98Kbc02352,167744935,Pennsylvania, USA,48.0,2.0
4000,Ford,Doors,2015,Salvage Insurance,149319,White,  1Fdrf3G6Xfec28306,167615545,South Carolina, USA,48.0,2.0
45500,Ford,Expedition,2019,Clean Vehicle,18767,Gray,  1Fmju2At5Kea33705,167744936,Pennsylvania, USA,72.0,3.0
9100,Ford,Fiesta,2018,Clean Vehicle,38289,Silver,  3Fadp4Ej7Jm133008,167615883,Minnesota, USA,14.0,0.58
48000,Ford,Expedition,2019,Clean Vehicle,22960,Black,  1Fmju2At2Kea52910,167744937,Pennsylvania, USA,72.0,3.0
47000,Ford,C-Max,2019,Clean Vehicle,17263,Blue,  1Fmjk2At0Kea52913,167744939,Pennsylvania, USA,72.0,3.0
49500,Ford,Expedition,2019,Clean Vehicle,16981,Black,  1Fmju2Atxkea46594,167744941,Pennsylvania, USA,72.0,3.0
31200,Ford,Wagon,2019,Clean Vehicle,13058,Black,  1Fbax2Cm9Kka31236,167537649,Pennsylvania, USA,24.0,1.0
18500,Ford,Doors,2014,Clean Vehicle,45887,White,  1Zvbp8Cf8E5321701,167783990,California, USA,48.0,2.0
15500,Ford,Escape,2019,Clean Vehicle,21740,Silver,  1Fmcu0Gdxkub10166,167744942,Pennsylvania, USA,48.0,2.0
30500,Ford,Wagon,2019,Clean Vehicle,17707,Black,  1Fbzx2Ym9Kka49036,167537651,Pennsylvania, USA,24.0,1.0
45500,Ford,C-Max,2019,Clean Vehicle,19121,Silver,  1Fmjk2At7Kea45361,167744943,Pennsylvania, USA,72.0,3.0
31500,Ford,Wagon,2019,Clean Vehicle,18856,Black,  1Fbax2Cm3Kka31250,167537652,Pennsylvania, USA,24.0,1.0
11000,Ford,Doors,2013,Clean Vehicle,84752,White,  1Fm5K8D8Xdgb17544,167784054,New Jersey, USA,30.0,1.25
46500,Ford,C-Max,2019,Clean Vehicle,19555,White,  1Fmjk2At1Kea40415,167744946,Pennsylvania, USA,72.0,3.0
31500,Ford,Wagon,2019,Clean Vehicle,16340,Black,  1Fbax2Cm3Kka37047,167537653,Pennsylvania, USA,24.0,1.0
32000,Ford,F-150,2018,Clean Vehicle,17242,White,  1Ftew1Eg8Jfd74483,167784445,Ohio, USA,21.0,0.88
23900,Ford,Edge,2019,Clean Vehicle,28733,Black,  2Fmpk4K97Kbb81428,167744947,Pennsylvania, USA,48.0,2.0
31500,Ford,Wagon,2019,Clean Vehicle,16019,Black,  1Fbax2Cm1Kka31246,167537654,Pennsylvania, USA,24.0,1.0
18500,Ford,Taurus,2016,Clean Vehicle,75580,Black,  1Fahp2Kt0Gg121703,167784760,Ohio, USA,48.0,2.0
1500,Ford,Doors,2013,Salvage Insurance,113444,White,  1Fadp3E26Dl161150,167620275,Georgia, USA,48.0,2.0
46000,Ford,C-Max,2019,Clean Vehicle,19227,White,  1Fmjk2At8Kea45286,167744948,Pennsylvania, USA,72.0,3.0
31500,Ford,Wagon,2019,Clean Vehicle,13633,Black,  1Fbax2Cm4Kka31239,167537655,Pennsylvania, USA,24.0,1.0
14700,Ford,VAN,2015,Clean Vehicle,37739,White,  1Ftne1Zmxfka31885,167784980,New Jersey, USA,48.0,2.0
2700,Ford,Doors,2013,Salvage Insurance,103541,Green,  1Fm5K8D80Dgc79389,167624785,Michigan, USA,48.0,2.0
47500,Ford,Expedition,2019,Clean Vehicle,24072,Blue,  1Fmju2At2Kea33712,167744950,Pennsylvania, USA,72.0,3.0
31500,Ford,Wagon,2019,Clean Vehicle,17657,Black,  1Fbax2Cm1Kka37046,167537656,Pennsylvania, USA,24.0,1.0
8900,Ford,Doors,2014,Clean Vehicle,77392,Red,  1Fmcu9Gx5Eua01844,167785291,New Jersey, USA,48.0,2.0
7000,Ford,Doors,2019,Salvage Insurance,11930,White,  1Ftyr1Zm3Kkb00458,167624798,Michigan, USA,48.0,2.0
49000,Ford,Expedition,2019,Clean Vehicle,19731,Red,  1Fmju2At7Kea46505,167744952,Pennsylvania, USA,72.0,3.0
31500,Ford,Wagon,2019,Clean Vehicle,15581,Black,  1Fbax2Cm0Kka37040,167537657,Pennsylvania, USA,24.0,1.0
8900,Ford,Doors,2014,Clean Vehicle,70181,Black,  1Fmcu9Gx7Eue04899,167785292,New Jersey, USA,48.0,2.0
48000,Ford,C-Max,2019,Clean Vehicle,16143,Black,  1Fmjk2At1Kea46571,167744953,Pennsylvania, USA,72.0,3.0
50000,Ford,C-Max,2019,Clean Vehicle,17995,Black,  1Fmjk2At3Kea46569,167744954,Pennsylvania, USA,72.0,3.0
47300,Ford,C-Max,2019,Clean Vehicle,23926,Black,  1Fmjk2At3Kea19064,167744991,Pennsylvania, USA,21.0,0.88
45000,Ford,F-150,2017,Clean Vehicle,57929,Black,  1Ftfw1Rg3Hfa94897,167541375,Louisiana, USA,192.0,8.0
49000,Ford,C-Max,2019,Clean Vehicle,20758,Silver,  1Fmjk2At5Kea39283,167744992,Pennsylvania, USA,72.0,3.0
40200,Ford,F-150,2019,Clean Vehicle,10028,Gray,  1Ftew1E45Kfc11202,167785786,Texas, USA,24.0,1.0
48000,Ford,C-Max,2019,Clean Vehicle,21051,Black,  1Fmjk2At1Kea46568,167744993,Pennsylvania, USA,72.0,3.0
5000,Ford,Doors,2015,Clean Vehicle,136307,Silver,  1Fa6P0H76F5128221,167541538,Louisiana, USA,192.0,8.0
8200,Ford,BUS,2013,Clean Vehicle,105880,Silver,  1Fbne3Bl5Dda27813,167785850,New Jersey, USA,48.0,2.0
49000,Ford,C-Max,2019,Clean Vehicle,19985,White,  1Fmjk2At1Kea45369,167744997,Pennsylvania, USA,72.0,3.0
4000,Ford,Doors,2015,Clean Vehicle,102590,Gray,  1Fa6P0H78F5126079,167541539,Louisiana, USA,192.0,8.0
39000,Ford,Expedition,2019,Clean Vehicle,27612,Silver,  1Fmju1Jtxkea33631,167744998,Pennsylvania, USA,72.0,3.0
29000,Ford,Doors,2015,Clean Vehicle,90855,White,  1Ft7W2Btxfeb19752,167541544,Louisiana, USA,192.0,8.0
46500,Ford,C-Max,2019,Clean Vehicle,19936,Silver,  1Fmjk2Atxkea46536,167745000,Pennsylvania, USA,72.0,3.0
7805,Ford,Doors,2015,Clean Vehicle,64495,Gray,  1Fa6P0H74F5125348,167541546,Louisiana, USA,192.0,8.0
22000,Ford,Mustang,2018,Clean Vehicle,39477,Gray,  1Fatp8Ff8J5181457,167786970,Texas, USA,120.0,5.0
18800,Ford,C-Max,2019,Clean Vehicle,25698,Black,  1Fmjk1Kt8Kea43272,167745001,Pennsylvania, USA,48.0,2.0
33000,Ford,Doors,2015,Clean Vehicle,73849,Blue,  1Ft7W2Bt0Fea55852,167541547,Louisiana, USA,192.0,8.0
39500,Ford,Expedition,2019,Clean Vehicle,25422,Black,  1Fmju1Jt3Kea33633,167745002,Pennsylvania, USA,72.0,3.0
16900,Ford,Doors,2015,Clean Vehicle,47866,Black,  1Fa6P8Cf0F5385064,167541550,Louisiana, USA,192.0,8.0
42500,Ford,C-Max,2019,Clean Vehicle,31236,White,  1Fmjk1Jt9Kea20200,167745009,Pennsylvania, USA,72.0,3.0
39500,Ford,Expedition,2019,Clean Vehicle,26755,Gray,  1Fmju1Jt2Kea46499,167745010,Pennsylvania, USA,72.0,3.0
25500,Ford,F-150,2018,Clean Vehicle,49177,Blue,  1Ftew1Epxjfa22456,167627320,Illinois, USA,48.0,2.0
49500,Ford,C-Max,2019,Clean Vehicle,20749,White,  1Fmjk2At7Kea40404,167745011,Pennsylvania, USA,72.0,3.0
25000,Ford,F-150,2018,Clean Vehicle,15003,White,  1Ftew1Eg8Jfd05390,167627322,Illinois, USA,48.0,2.0
40000,Ford,F-150,2019,Clean Vehicle,12247,Black,  1Ftfw1E53Kfb70422,167745052,Pennsylvania, USA,72.0,3.0
29500,Ford,F-150,2019,Clean Vehicle,10808,Silver,  1Ftew1E57Kfc13266,167745054,Pennsylvania, USA,72.0,3.0
23000,Ford,F-150,2019,Clean Vehicle,11263,White,  1Ftmf1C55Kkd38708,167787204,Oklahoma, USA,21.0,0.88
25500,Ford,F-150,2018,Clean Vehicle,42307,Black,  1Ftew1Ep8Jfb14732,167627326,Illinois, USA,48.0,2.0
44500,Ford,F-150,2019,Clean Vehicle,17484,Gray,  1Ftew1E40Kfc09714,167745057,Pennsylvania, USA,72.0,3.0
15600,Ford,Escape,2019,Clean Vehicle,37106,Blue,  1Fmcu0Gd5Kua05504,167551072,Missouri, USA,216.0,9.0
23100,Ford,F-150,2019,Clean Vehicle,9539,White,  1Ftmf1C57Kkd08125,167787205,Oklahoma, USA,21.0,0.88
37000,Ford,F-150,2019,Clean Vehicle,2384,Gray,  1Ftew1Epxkfa83324,167745058,Pennsylvania, USA,72.0,3.0
14500,Ford,Fusion,2019,Clean Vehicle,20590,Gray,  3Fa6P0Hd8Kr114141,167551221,Missouri, USA,216.0,9.0
23000,Ford,F-150,2019,Clean Vehicle,13896,White,  1Ftmf1C51Kkd38706,167787206,Oklahoma, USA,21.0,0.88
26500,Ford,F-150,2019,Clean Vehicle,9451,Gray,  1Ftfw1E43Kfb70539,167745059,Pennsylvania, USA,72.0,3.0
18000,Ford,Fusion,2017,Clean Vehicle,31657,Red,  3Fa6P0Vp2Hr189117,167552380,Missouri, USA,216.0,9.0
35700,Ford,Expedition,2019,Clean Vehicle,33907,Brown,  1Fmju1Jt7Kea29391,167787207,Oklahoma, USA,21.0,0.88
31000,Ford,F-150,2019,Clean Vehicle,10028,Black,  1Ftfw1E57Kfa45438,167745061,Pennsylvania, USA,72.0,3.0
2000,Ford,Doors,2013,Clean Vehicle,175640,No_Color,  3Fa6P0H72Dr150212,167552543,Missouri, USA,216.0,9.0
40400,Ford,C-Max,2019,Clean Vehicle,30770,White,  1Fmjk1Jt6Kea37259,167787213,Oklahoma, USA,21.0,0.88
43600,Ford,F-150,2019,Clean Vehicle,15141,Black,  1Ftew1E40Kfa83015,167745064,Pennsylvania, USA,48.0,2.0
22600,Ford,F-150,2019,Clean Vehicle,18431,White,  1Ftmf1C5Xkkc79168,167787215,Oklahoma, USA,21.0,0.88
26000,Ford,F-150,2019,Clean Vehicle,9604,White,  1Ftfw1E45Kfb85334,167745067,Pennsylvania, USA,72.0,3.0
23200,Ford,F-150,2019,Clean Vehicle,9516,White,  1Ftmf1C5Xkkd39210,167787217,Oklahoma, USA,21.0,0.88
29000,Ford,F-150,2019,Clean Vehicle,9718,Silver,  1Ftew1E45Kfa45361,167745068,Pennsylvania, USA,72.0,3.0
22800,Ford,F-150,2019,Clean Vehicle,16506,White,  1Ftmf1C58Kkc79170,167787219,Oklahoma, USA,21.0,0.88
3450,Ford,Doors,2015,Salvage Insurance,192108,White,  1Fmcu9Gx5Fuc13614,167633336,Oregon, USA,48.0,2.0
31000,Ford,F-150,2019,Clean Vehicle,11028,White,  1Ftfw1E55Kfa45440,167745069,Pennsylvania, USA,72.0,3.0
22900,Ford,F-150,2019,Clean Vehicle,11313,White,  1Ftmf1C59Kkd08126,167787221,Oklahoma, USA,21.0,0.88
3000,Ford,Doors,2014,Salvage Insurance,141595,Red,  3Fa6P0Lu4Er381093,167633339,Oregon, USA,48.0,2.0
28000,Ford,F-150,2019,Clean Vehicle,12886,Silver,  1Ftew1E50Kfc34279,167745143,Pennsylvania, USA,72.0,3.0
23200,Ford,F-150,2019,Clean Vehicle,9556,White,  1Ftmf1C53Kkc79173,167787222,Oklahoma, USA,21.0,0.88
27000,Ford,F-150,2019,Clean Vehicle,13269,Blue,  1Ftew1Epxkkd77667,167745145,Pennsylvania, USA,72.0,3.0
22800,Ford,F-150,2019,Clean Vehicle,16770,White,  1Ftmf1C55Kkd08124,167787224,Oklahoma, USA,21.0,0.88
31500,Ford,F-150,2019,Clean Vehicle,13526,Red,  1Ftfw1E55Kfc66570,167745147,Pennsylvania, USA,72.0,3.0
23400,Ford,Transit,2019,Clean Vehicle,16391,White,  1Ftyr1Zm9Kka54926,167787245,Oklahoma, USA,21.0,0.88
28000,Ford,F-150,2019,Clean Vehicle,11437,White,  1Ftew1E57Kfb37614,167745150,Pennsylvania, USA,72.0,3.0
23400,Ford,Transit,2019,Clean Vehicle,17964,White,  1Ftyr1Ym9Kka56662,167787249,Oklahoma, USA,21.0,0.88
28000,Ford,F-150,2018,Clean Vehicle,5440,Blue,  1Ftew1Cp8Jfd42703,167639660,Texas, USA,240.0,10.0
24900,Ford,F-150,2019,Clean Vehicle,13035,White,  1Ftfw1E48Kkd08888,167745151,Pennsylvania, USA,72.0,3.0
23500,Ford,Transit,2019,Clean Vehicle,15759,White,  1Ftyr1Ym0Kka56663,167787255,Oklahoma, USA,21.0,0.88
36000,Ford,F-150,2018,Clean Vehicle,30002,Gray,  1Ftfw1E19Jfd95844,167639665,Texas, USA,240.0,10.0
28700,Ford,F-150,2019,Clean Vehicle,13673,White,  1Ftfw1E44Kfa45372,167745153,Pennsylvania, USA,72.0,3.0
16000,Ford,Fusion,2018,Clean Vehicle,24480,Silver,  3Fa6P0K95Jr156818,167787271,Oregon, USA,29.0,1.21
31000,Ford,F-150,2019,Clean Vehicle,13230,White,  1Ftfw1E59Kfa45439,167745154,Pennsylvania, USA,72.0,3.0
16500,Ford,F-150,2017,Clean Vehicle,137789,White,  1Ftfw1Eg0Hkd21010,167787344,Oregon, USA,29.0,1.21
28500,Ford,F-150,2019,Clean Vehicle,13516,White,  1Ftfw1E52Kfb51070,167745155,Pennsylvania, USA,72.0,3.0
10800,Ford,Escape,2017,Clean Vehicle,81660,Black,  1Fmcu9Gd5Huc55340,167787355,Oregon, USA,29.0,1.21
28500,Ford,F-150,2019,Clean Vehicle,11763,White,  1Ftew1Ep6Kfb50971,167745157,Pennsylvania, USA,72.0,3.0
25000,Ford,Explorer,2017,Clean Vehicle,34165,Gold,  1Fm5K8Fh3Hgb01057,167787361,Oregon, USA,29.0,1.21
31000,Ford,F-150,2019,Clean Vehicle,13458,White,  1Ftfw1E47Kfa45446,167745199,Pennsylvania, USA,72.0,3.0
7800,Ford,Doors,2016,Clean Vehicle,104867,Black,  3Fa6P0Lu9Gr318607,167787418,Oregon, USA,29.0,1.21
28500,Ford,F-150,2019,Clean Vehicle,14004,White,  1Ftfw1E56Kfc13215,167745200,Pennsylvania, USA,72.0,3.0
9500,Ford,Doors,2016,Clean Vehicle,69829,Silver,  3Fa6P0H79Gr262879,167787426,Oregon, USA,29.0,1.21
28500,Ford,F-150,2019,Clean Vehicle,13405,Silver,  1Ftew1Ep5Kfb96789,167745201,Pennsylvania, USA,72.0,3.0
14500,Ford,Doors,2016,Clean Vehicle,96151,Black,  1Fm5K7D82Gga11295,167787428,Oregon, USA,29.0,1.21
25000,Ford,F-150,2019,Clean Vehicle,12688,Black,  1Ftfw1E40Kkc25486,167745202,Pennsylvania, USA,72.0,3.0
14500,Ford,Doors,2016,Clean Vehicle,116519,White,  1Ft7X2B61Geb56195,167787429,Oregon, USA,29.0,1.21
28500,Ford,F-150,2019,Clean Vehicle,12260,White,  1Ftfw1E50Kfc13209,167745203,Pennsylvania, USA,72.0,3.0
12100,Ford,Doors,2016,Clean Vehicle,29367,Silver,  3Fa6P0H76Gr145938,167787432,Oregon, USA,29.0,1.21
29400,Ford,F-150,2019,Clean Vehicle,18982,White,  1Ftfw1E48Kfa45374,167745288,Pennsylvania, USA,72.0,3.0
24700,Ford,F-150,2019,Clean Vehicle,23795,Silver,  1Ftew1C42Kkd75453,167553736,California, USA,192.0,8.0
8700,Ford,Doors,2016,Clean Vehicle,76572,Gray,  3Fa6P0H76Gr269546,167787433,Oregon, USA,29.0,1.21
29500,Ford,F-150,2019,Clean Vehicle,15964,White,  1Ftfw1E44Kkc25474,167745290,Pennsylvania, USA,72.0,3.0
25800,Ford,F-150,2019,Clean Vehicle,28117,Silver,  1Ftew1E50Kkc39540,167553737,California, USA,192.0,8.0
17500,Ford,Doors,2016,Clean Vehicle,116730,Blue,  1Ftfw1Eg9Gke06958,167787436,Oregon, USA,29.0,1.21
23900,Ford,F-150,2019,Clean Vehicle,21055,Brown,  1Ftew1E50Kfb83107,167745292,Pennsylvania, USA,48.0,2.0
22900,Ford,F-150,2019,Clean Vehicle,27794,Black,  1Ftew1C55Kkc38466,167553738,California, USA,192.0,8.0
19500,Ford,Edge,2016,Clean Vehicle,56995,Black,  2Fmpk4Ap5Gbb89860,167787438,Oregon, USA,29.0,1.21
29500,Ford,F-150,2019,Clean Vehicle,16625,Gray,  1Ftew1E59Kfa00593,167745296,Pennsylvania, USA,72.0,3.0
24500,Ford,F-150,2019,Clean Vehicle,27689,Gray,  1Ftew1C46Kkd75553,167553743,California, USA,192.0,8.0
11000,Ford,Doors,2016,Clean Vehicle,39851,Black,  3Fa6P0Lu5Gr235305,167787440,Oregon, USA,29.0,1.21
22400,Ford,F-150,2019,Clean Vehicle,31727,Black,  1Ftew1C52Kfa64476,167745301,Pennsylvania, USA,48.0,2.0
15700,Ford,Escape,2019,Clean Vehicle,31586,Gray,  1Fmcu9Gd7Kub30198,167553744,California, USA,192.0,8.0
11000,Ford,Doors,2015,Clean Vehicle,33717,Black,  3Fa6P0H75Fr306648,167787501,Oregon, USA,29.0,1.21
28000,Ford,F-150,2019,Clean Vehicle,18418,Black,  1Ftew1E42Kfc10086,167745303,Pennsylvania, USA,48.0,2.0
13500,Ford,Fusion,2019,Clean Vehicle,39013,Black,  3Fa6P0Cd6Kr140082,167553757,California, USA,192.0,8.0
7300,Ford,F-150,2013,Clean Vehicle,125451,White,  1Ftnf1Et8Dkf99625,167787614,Oregon, USA,29.0,1.21
25100,Ford,F-150,2019,Clean Vehicle,21346,Black,  1Ftew1C59Kfb19764,167745304,Pennsylvania, USA,72.0,3.0
24100,Ford,Transit,2019,Clean Vehicle,21150,White,  1Ftyr2Cm0Kkb25249,167553762,California, USA,192.0,8.0
6500,Ford,F-150,2014,Clean Vehicle,103862,White,  1Ftnf1Et8Ekg10382,167787621,Oregon, USA,29.0,1.21
10500,Ford,F-150,2019,Clean Vehicle,22001,Red,  1Ftew1C47Kfc12080,167745308,Pennsylvania, USA,48.0,2.0
16900,Ford,Fusion,2019,Clean Vehicle,31261,Gray,  3Fa6P0D93Kr124089,167553768,California, USA,192.0,8.0
6000,Ford,Doors,2013,Clean Vehicle,140870,White,  1Ftbf2B66Dea35574,167787622,Oregon, USA,29.0,1.21
28500,Ford,F-150,2019,Clean Vehicle,14358,White,  1Ftfw1E57Kfc13238,167745311,Pennsylvania, USA,72.0,3.0
16200,Ford,Fusion,2019,Clean Vehicle,41672,Silver,  3Fa6P0D9Xkr105006,167553991,California, USA,192.0,8.0
6500,Ford,F-150,2013,Clean Vehicle,95655,White,  1Ftnf1Et8Dkd91793,167787623,Oregon, USA,29.0,1.21
24500,Ford,Flex,2019,Clean Vehicle,19493,Gray,  2Fmhk6D81Kba19766,167745367,Pennsylvania, USA,72.0,3.0
16500,Ford,Fusion,2019,Clean Vehicle,36956,Black,  3Fa6P0D91Kr118405,167553992,California, USA,192.0,8.0
56500,Ford,Doors,2017,Clean Vehicle,23223,Gold,  1Ft7W2Bt8Hed83183,167787803,Texas, USA,48.0,2.0
10400,Ford,Fusion,2019,Clean Vehicle,13085,Gray,  3Fa6P0T90Kr253764,167745369,Pennsylvania, USA,48.0,2.0
22800,Ford,Explorer,2018,Clean Vehicle,36124,Silver,  1Fm5K8D87Jgc15281,167787962,Oklahoma, USA,21.0,0.88
26500,Ford,Flex,2019,Clean Vehicle,19147,White,  2Fmhk6Dt5Kba15871,167745370,Pennsylvania, USA,72.0,3.0
23800,Ford,Flex,2019,Clean Vehicle,24993,Red,  2Fmhk6C82Kba19874,167745382,Pennsylvania, USA,72.0,3.0
24700,Ford,F-150,2018,Clean Vehicle,41127,White,  1Ftew1E56Jkd36112,167787974,Oklahoma, USA,21.0,0.88
12400,Ford,Fusion,2019,Clean Vehicle,32365,Black,  3Fa6P0Lu3Kr185724,167745444,Pennsylvania, USA,48.0,2.0
16600,Ford,Fusion,2019,Clean Vehicle,27774,White,  3Fa6P0Ru3Kr180188,167745445,Pennsylvania, USA,48.0,2.0
11200,Ford,Doors,2015,Clean Vehicle,105027,Blue,  1Ftex1Cp8Fke04211,167788144,Oklahoma, USA,21.0,0.88
15900,Ford,Fusion,2019,Clean Vehicle,27806,Silver,  3Fa6P0K96Kr261093,167745449,Pennsylvania, USA,48.0,2.0
7700,Ford,Doors,2015,Clean Vehicle,54198,Blue,  3Fa6P0H77Fr138558,167788145,Oklahoma, USA,21.0,0.88
15100,Ford,Fusion,2019,Clean Vehicle,30181,White,  3Fa6P0Mu3Kr180747,167745453,Pennsylvania, USA,48.0,2.0
7200,Ford,Doors,2013,Clean Vehicle,82670,Black,  1Fmcu9H94Dua07603,167788146,Oklahoma, USA,21.0,0.88
15600,Ford,Fusion,2019,Clean Vehicle,36305,Gold,  3Fa6P0Ruxkr116813,167745455,Pennsylvania, USA,48.0,2.0
39700,Ford,Single Rear Wheel,2019,Clean Vehicle,10475,White,  1Ft7W2Bt8Kee90712,167788231,Oklahoma, USA,21.0,0.88
16000,Ford,Fusion,2019,Clean Vehicle,34734,Gray,  3Fa6P0Ru7Kr138767,167745459,Pennsylvania, USA,48.0,2.0
7500,Ford,Doors,2012,Clean Vehicle,186713,Black,  1Ftfw1Cf6Cfb56754,167564975,Oklahoma, USA,192.0,8.0
15500,Ford,Single Rear Wheel,2017,Clean Vehicle,132150,White,  1Ft7X2B69Hec16645,167788232,Oregon, USA,28.0,1.17
19000,Ford,Taurus,2019,Clean Vehicle,12928,Gray,  1Fahp2J84Kg115859,167745465,Pennsylvania, USA,72.0,3.0
5500,Ford,Doors,2015,Clean Vehicle,116539,Silver,  1Fmcu0Gx1Fub82812,167564982,Oklahoma, USA,192.0,8.0
38700,Ford,Dual Rear Wheel,2018,Clean Vehicle,59549,White,  1Fd8W3Ht1Jeb13182,167788236,Oklahoma, USA,21.0,0.88
21000,Ford,Taurus,2019,Clean Vehicle,12174,Red,  1Fahp2J81Kg116841,167745472,Pennsylvania, USA,72.0,3.0
28500,Ford,Doors,2016,Clean Vehicle,96129,White,  1Ft8W3Dt6Ged23165,167565003,Oklahoma, USA,192.0,8.0
37200,Ford,Dual Rear Wheel,2018,Clean Vehicle,89809,White,  1Fd0W5Ht9Jeb13276,167788237,Oklahoma, USA,21.0,0.88
18500,Ford,Taurus,2019,Clean Vehicle,18202,White,  1Fahp2J8Xkg115025,167745529,Pennsylvania, USA,72.0,3.0
15000,Ford,Doors,2015,Clean Vehicle,128505,White,  1Ft7W2Bt2Fea81305,167565004,Oklahoma, USA,192.0,8.0
37700,Ford,Dual Rear Wheel,2017,Clean Vehicle,43527,White,  1Fd8W3Htxhed36198,167788238,Oklahoma, USA,21.0,0.88
22200,Ford,Transit,2019,Clean Vehicle,15792,White,  1Ftyr2Cm5Kkb55220,167745530,Pennsylvania, USA,48.0,2.0
39950,Ford,F-150,2019,Clean Vehicle,9278,White,  1Ftew1E42Kfc12713,167565282,Georgia, USA,96.0,4.0
37600,Ford,Dual Rear Wheel,2017,Clean Vehicle,41925,White,  1Fd8W3Ht6Hed35386,167788239,Oklahoma, USA,21.0,0.88
18500,Ford,Taurus,2019,Clean Vehicle,16924,White,  1Fahp2J87Kg116553,167745531,Pennsylvania, USA,72.0,3.0
10000,Ford,Doors,2013,Clean Vehicle,119869,Silver,  1Fm5K7F93Dgc57984,167789003,Florida, USA,48.0,2.0
20500,Ford,Taurus,2019,Clean Vehicle,17260,Silver,  1Fahp2J89Kg115971,167745532,Pennsylvania, USA,72.0,3.0
5700,Ford,Doors,2013,Clean Vehicle,89490,White,  1Fmcu0F75Dud93994,167789013,Florida, USA,48.0,2.0
21000,Ford,Transit,2019,Clean Vehicle,40772,White,  1Ftye9Zm5Kka75959,167745533,Pennsylvania, USA,72.0,3.0
22500,Ford,Transit,2019,Clean Vehicle,25623,White,  1Ftyr2Cm5Kkb17292,167745536,Pennsylvania, USA,48.0,2.0
29000,Ford,F-150,2019,Clean Vehicle,11669,White,  1Ftew1E53Kfb51512,167565832,Colorado, USA,24.0,1.0
13200,Ford,Doors,2013,Clean Vehicle,138524,Black,  1Ftfw1Ct8Dfb88189,167789222,Florida, USA,48.0,2.0
25500,Ford,Transit,2019,Clean Vehicle,13644,White,  1Ftyr2Cm7Kkb12031,167745539,Pennsylvania, USA,48.0,2.0
25700,Ford,Doors,2016,Clean Vehicle,147935,White,  1Fd8W3Ht0Geb20021,167789476,Texas, USA,48.0,2.0
18900,Ford,Doors,2015,Clean Vehicle,44456,Charcoal,  2Fmtk4J99Fbb84272,167647140,New York, USA,240.0,10.0
31500,Ford,Wagon,2019,Clean Vehicle,20357,Black,  1Fbax2Cm0Kka31240,167745558,Pennsylvania, USA,48.0,2.0
45500,Ford,Doors,2017,Clean Vehicle,66366,Black,  1Ft7W2Bt4Hed76215,167567118,Florida, USA,48.0,2.0
11000,Ford,Doors,2017,Clean Vehicle,43532,Gray,  3Fa6P0H74Hr259986,167789487,Pennsylvania, USA,21.0,0.88
18288,Ford,Doors,2015,Clean Vehicle,45218,Gray,  2Fmtk4J99Fbb94378,167647142,New York, USA,240.0,10.0
20000,Ford,Doors,2017,Clean Vehicle,85688,White,  1Ft7W2B62Heb39135,167567233,Florida, USA,48.0,2.0
36600,Ford,Doors,2016,Clean Vehicle,58902,White,  1Ft7W2Bt1Ged33630,167789516,Pennsylvania, USA,21.0,0.88
18299,Ford,Doors,2015,Clean Vehicle,59869,Silver,  2Fmtk4K85Fbb28755,167647143,Pennsylvania, USA,240.0,10.0
10000,Ford,Escape,2017,Clean Vehicle,35021,Silver,  1Fmcu9Gd8Hud43346,167567564,Colorado, USA,192.0,8.0
4100,Ford,Doors,2012,Clean Vehicle,100264,Silver,  1Fmcu9D76Cka93351,167789826,Pennsylvania, USA,21.0,0.88
30995,Ford,Doors,2015,Clean Vehicle,157057,Off-White,  1Ft7W2Bt5Fec61782,167790044,Texas, USA,48.0,2.0
1750,Ford,Doors,2012,Salvage Insurance,181316,Black,  1Fmcu0D7Xcka88620,167650408,Minnesota, USA,192.0,8.0
31500,Ford,Wagon,2019,Clean Vehicle,23222,Black,  1Fbax2Cm8Kka31244,167745569,Pennsylvania, USA,48.0,2.0
13500,Ford,Doors,2016,Clean Vehicle,87686,White,  1Ftfx1Ef1Gke85837,167568162,Colorado, USA,192.0,8.0
7500,Ford,Doors,2014,Clean Vehicle,162918,Blue,  1Ftew1Cm8Efc15574,167790510,Texas, USA,6.0,0.25
22800,Ford,Wagon,2019,Clean Vehicle,32526,White,  1Fbzx2Zmxkka31904,167745570,Pennsylvania, USA,48.0,2.0
11300,Ford,Doors,2016,Clean Vehicle,69402,White,  3Fa6P0K9Xgr317088,167568168,Colorado, USA,192.0,8.0
32700,Ford,Doors,2014,Clean Vehicle,76336,White,  1Ft7W2Bt8Eea52700,167790521,Texas, USA,7.0,0.29
1350,Ford,Doors,2012,Salvage Insurance,163334,White,  1Fahp3M22Cl334180,167652613,Virginia, USA,72.0,3.0
21900,Ford,Wagon,2019,Clean Vehicle,47628,White,  1Fbzx2Zm9Kka48743,167745571,Pennsylvania, USA,48.0,2.0
11700,Ford,Doors,2014,Clean Vehicle,135283,Orange,  1Ftfw1Ef4Ekd10563,167790522,Texas, USA,6.0,0.25
6500,Ford,Doors,2014,Salvage Insurance,147903,White,  1Ftmf1Cm3Ekd09140,167652703,Georgia, USA,72.0,3.0
